Element	Step	dT	TimeStamp	Nops
npb	ft_1_16	28.943980796	1519630171.805189903	1
npb	ft_1_16_total	.030343081	1519630171.835532984	14863.94
npb	ft_1_16_perprocess	.036531871	1519630171.872064855	929.00
npb	mg_1_16	9.314181618	1519630181.186246473	1
npb	mg_1_16_total	.009374888	1519630181.195621361	20329.29
npb	mg_1_16_perprocess	.009440071	1519630181.205061432	1270.58
npb	cg_1_16	23.828619440	1519630205.033680872	1
npb	cg_1_16_total	.011021314	1519630205.044702186	6383.61
npb	cg_1_16_perprocess	.009394977	1519630205.054097163	398.98
npb	ep_1_16	14.817436955	1519630219.871534118	1
npb	ep_1_16_total	.009617713	1519630219.881151831	608.32
npb	ep_1_16_perprocess	.009151343	1519630219.890303174	38.02
npb	bt_1_16	119.118430059	1519630339.008733233	1
npb	bt_1_16_total	.010702956	1519630339.019436189	24399.34
npb	bt_1_16_perprocess	.010392690	1519630339.029828879	1524.96
npb	sp_1_16	141.065664412	1519630480.095493291	1
npb	sp_1_16_total	.010824576	1519630480.106317867	10388.59
npb	sp_1_16_perprocess	.009928266	1519630480.116246133	649.29
npb	bt_1_9	165.348050624	1519630645.464296757	1
npb	bt_1_9_total	.011492838	1519630645.475789595	17540.24
npb	bt_1_9_perprocess	.009016837	1519630645.484806432	1948.92
npb	sp_1_9	162.351107986	1519630807.835914418	1
npb	sp_1_9_total	.011656283	1519630807.847570701	9012.96
npb	sp_1_9_perprocess	.010251177	1519630807.857821878	1001.44
npb	is_1_8	5.778599310	1519630813.636421188	1
npb	is_1_8_total	.008374352	1519630813.644795540	607.53
npb	is_1_8_perprocess	.008262827	1519630813.653058367	75.94
npb	lu_1_8	98.431853351	1519630912.084911718	1
npb	lu_1_8_total	.012064501	1519630912.096976219	21139.03
npb	lu_1_8_perprocess	.008730490	1519630912.105706709	2642.38
npb	ft_1_8	42.114605661	1519630954.220312370	1
npb	ft_1_8_total	.020387577	1519630954.240699947	10117.15
npb	ft_1_8_perprocess	.011832581	1519630954.252532528	1264.64
npb	mg_1_8	9.270851650	1519630963.523384178	1
npb	mg_1_8_total	.009593549	1519630963.532977727	20012.09
npb	mg_1_8_perprocess	.008990800	1519630963.541968527	2501.51
npb	cg_1_8	31.352109347	1519630994.894077874	1
npb	cg_1_8_total	.010208814	1519630994.904286688	4806.61
npb	cg_1_8_perprocess	.009393230	1519630994.913679918	600.83
npb	ep_1_8	27.540043961	1519631022.453723879	1
npb	ep_1_8_total	.009578185	1519631022.463302064	319.94
npb	ep_1_8_perprocess	.009541465	1519631022.472843529	39.99
