Element	Step	dT	TimeStamp	Nops
npb	cg_2_8_perprocess	.008943514	1519780310.716819392	535.60
npb	ep_2_8	16.293034599	1519780327.009853991	1
npb	ep_2_8_total	.010928184	1519780327.020782175	629.81
npb	ep_2_8_perprocess	.009645885	1519780327.030428060	39.36
npb	bt_2_8	101.004682803	1519780428.035110863	1
npb	bt_2_8_total	.010675118	1519780428.045785981	29360.14
npb	bt_2_8_perprocess	.008765466	1519780428.054551447	1835.01
npb	sp_2_8	73.100470081	1519780501.155021528	1
npb	sp_2_8_total	.011476575	1519780501.166498103	20721.99
npb	sp_2_8_perprocess	.009009745	1519780501.175507848	1295.12
npb	bt_2_2	319.593024496	1519780820.768532344	1
npb	bt_2_2_total	.011835566	1519780820.780367910	9108.56
npb	bt_2_2_perprocess	.011266596	1519780820.791634506	2277.14
npb	sp_2_2	205.459135826	1519781026.250770332	1
npb	sp_2_2_total	.011210944	1519781026.261981276	7195.07
npb	sp_2_2_perprocess	.009774561	1519781026.271755837	1798.77
npb	is_1_16	3.961775906	1519781030.233531743	1
npb	is_1_16_total	.010047858	1519781030.243579601	881.99
npb	is_1_16_perprocess	.009788968	1519781030.253368569	55.12
npb	lu_1_16	62.654401222	1519781092.907769791	1
npb	lu_1_16_total	.011442849	1519781092.919212640	33281.94
npb	lu_1_16_perprocess	.010253048	1519781092.929465688	2080.12
npb	ft_1_16	29.511090276	1519781122.440555964	1
npb	ft_1_16_total	.011836663	1519781122.452392627	14920.08
npb	ft_1_16_perprocess	.009093736	1519781122.461486363	932.50
npb	mg_1_16	9.421821202	1519781131.883307565	1
npb	mg_1_16_total	.010027812	1519781131.893335377	20134.65
npb	mg_1_16_perprocess	.009356553	1519781131.902691930	1258.42
npb	cg_1_16	23.311053658	1519781155.213745588	1
npb	cg_1_16_total	.011132622	1519781155.224878210	6546.91
npb	cg_1_16_perprocess	.008764911	1519781155.233643121	409.18
npb	ep_1_16	14.946859384	1519781170.180502505	1
npb	ep_1_16_total	.009194118	1519781170.189696623	601.91
npb	ep_1_16_perprocess	.008792759	1519781170.198489382	37.62
npb	bt_1_16	118.438242527	1519781288.636731909	1
npb	bt_1_16_total	.011255111	1519781288.647987020	24575.46
npb	bt_1_16_perprocess	.009215095	1519781288.657202115	1535.97
npb	sp_1_16	141.254255483	1519781429.911457598	1
npb	sp_1_16_total	.010483655	1519781429.921941253	10363.76
npb	sp_1_16_perprocess	.008514231	1519781429.930455484	647.73
npb	bt_1_9	164.946115532	1519781594.876571016	1
npb	bt_1_9_total	.011124615	1519781594.887695631	17600.14
npb	bt_1_9_perprocess	.009133540	1519781594.896829171	1955.57
npb	sp_1_9	162.952681790	1519781757.849510961	1
npb	sp_1_9_total	.010973886	1519781757.860484847	8978.73
npb	sp_1_9_perprocess	.007853832	1519781757.868338679	997.64
npb	is_1_8	5.849743330	1519781763.718082009	1
npb	is_1_8_total	.008740934	1519781763.726822943	602.52
npb	is_1_8_perprocess	.009097840	1519781763.735920783	75.32
npb	lu_1_8	97.942478556	1519781861.678399339	1
npb	lu_1_8_total	.017748014	1519781861.696147353	21180.75
npb	lu_1_8_perprocess	.010263488	1519781861.706410841	2647.59
npb	ft_1_8	43.871513067	1519781905.577923908	1
npb	ft_1_8_total	.010343567	1519781905.588267475	9735.07
npb	ft_1_8_perprocess	.009984659	1519781905.598252134	1216.88
npb	mg_1_8	9.382483385	1519781914.980735519	1
npb	mg_1_8_total	.028118138	1519781915.008853657	19932.38
npb	mg_1_8_perprocess	.014841110	1519781915.023694767	2491.55
npb	cg_1_8	31.403339641	1519781946.427034408	1
npb	cg_1_8_total	.011127864	1519781946.438162272	4786.25
npb	cg_1_8_perprocess	.010008820	1519781946.448171092	598.28
npb	ep_1_8	27.142548534	1519781973.590719626	1
npb	ep_1_8_total	.010351286	1519781973.601070912	324.06
npb	ep_1_8_perprocess	.010175816	1519781973.611246728	40.51
