Element	Step	dT	TimeStamp	Nops
npb	is_1_16	4.354072119	1519799296.801068908	1
npb	is_1_16_total	.008841018	1519799296.809909926	738.52
npb	is_1_16_perprocess	.009330225	1519799296.819240151	46.16
npb	lu_1_16	62.613624843	1519799359.432864994	1
npb	lu_1_16_total	.011656412	1519799359.444521406	33328.33
npb	lu_1_16_perprocess	.009179419	1519799359.453700825	2083.02
npb	ft_1_16	29.342968084	1519799388.796668909	1
npb	ft_1_16_total	.014853854	1519799388.811522763	14596.53
npb	ft_1_16_perprocess	.023252277	1519799388.834775040	912.28
npb	mg_1_16	9.348536317	1519799398.183311357	1
npb	mg_1_16_total	.011644363	1519799398.194955720	20377.87
npb	mg_1_16_perprocess	.014205703	1519799398.209161423	1273.62
npb	cg_1_16	23.246686200	1519799421.455847623	1
npb	cg_1_16_total	.009873022	1519799421.465720645	6556.90
npb	cg_1_16_perprocess	.008953850	1519799421.474674495	409.81
npb	ep_1_16	15.001924569	1519799436.476599064	1
npb	ep_1_16_total	.010181504	1519799436.486780568	599.96
npb	ep_1_16_perprocess	.012023690	1519799436.498804258	37.50
npb	bt_1_16	118.737958597	1519799555.236762855	1
npb	bt_1_16_total	.010776517	1519799555.247539372	24514.04
npb	bt_1_16_perprocess	.008771569	1519799555.256310941	1532.13
npb	sp_1_16	141.502238232	1519799696.758549173	1
npb	sp_1_16_total	.041778949	1519799696.800328122	10350.88
npb	sp_1_16_perprocess	.017928640	1519799696.818256762	646.93
npb	bt_1_9	165.164993588	1519799861.983250350	1
npb	bt_1_9_total	.010806506	1519799861.994056856	17551.48
npb	bt_1_9_perprocess	.008792998	1519799862.002849854	1950.16
npb	sp_1_9	162.401696731	1519800024.404546585	1
npb	sp_1_9_total	.011227658	1519800024.415774243	9009.94
npb	sp_1_9_perprocess	.009455860	1519800024.425230103	1001.10
npb	is_1_8	5.780991567	1519800030.206221670	1
npb	is_1_8_total	.008662248	1519800030.214883918	608.37
npb	is_1_8_perprocess	.008793602	1519800030.223677520	76.05
npb	lu_1_8	97.957399543	1519800128.181077063	1
npb	lu_1_8_total	.011339436	1519800128.192416499	21179.69
npb	lu_1_8_perprocess	.009499323	1519800128.201915822	2647.46
npb	ft_1_8	43.825446270	1519800172.027362092	1
npb	ft_1_8_total	.009111214	1519800172.036473306	9689.61
npb	ft_1_8_perprocess	.008713945	1519800172.045187251	1211.20
npb	mg_1_8	9.346937931	1519800181.392125182	1
npb	mg_1_8_total	.010824999	1519800181.402950181	19937.63
npb	mg_1_8_perprocess	.009015014	1519800181.411965195	2492.20
npb	cg_1_8	31.469688828	1519800212.881654023	1
npb	cg_1_8_total	.013862285	1519800212.895516308	4781.94
npb	cg_1_8_perprocess	.009239532	1519800212.904755840	597.74
npb	ep_1_8	27.247945373	1519800240.152701213	1
npb	ep_1_8_total	.009301537	1519800240.162002750	322.70
npb	ep_1_8_perprocess	.010666084	1519800240.172668834	40.34
