Element	Step	dT	TimeStamp	Nops
npb	lu_1_4	218.662082063	1519587148.081678690	1
npb	lu_1_4_total	.011703473	1519587148.093382163	9467.37
npb	lu_1_4_perprocess	.008767705	1519587148.102149868	2366.84
npb	ft_1_4	89.470730720	1519587237.572880588	1
npb	ft_1_4_total	.010510273	1519587237.583390861	4745.52
npb	ft_1_4_perprocess	.008888830	1519587237.592279691	1186.38
npb	mg_1_4	24.403704396	1519587261.995984087	1
npb	mg_1_4_total	.011803312	1519587262.007787399	7203.19
npb	mg_1_4_perprocess	.012781007	1519587262.020568406	1800.80
npb	cg_1_4	66.051435153	1519587328.072003559	1
npb	cg_1_4_total	.011173428	1519587328.083176987	2243.73
npb	cg_1_4_perprocess	.008976378	1519587328.092153365	560.93
npb	ep_1_4	66.814705824	1519587394.906859189	1
npb	ep_1_4_total	.010662483	1519587394.917521672	130.01
npb	ep_1_4_perprocess	.009618860	1519587394.927140532	32.50
npb	bt_1_4	367.162404969	1519587762.089545501	1
npb	bt_1_4_total	.012351838	1519587762.101897339	7881.66
npb	bt_1_4_perprocess	.010001461	1519587762.111898800	1970.42
npb	sp_1_4	285.544732549	1519588047.656631349	1
npb	sp_1_4_total	.028073842	1519588047.684705191	5124.94
npb	sp_1_4_perprocess	.012491058	1519588047.697196249	1281.24
