Element	Step	dT	TimeStamp	Nops
npb	sp_2_2_total	.010472462	1519766213.264649028	7244.41
npb	sp_2_2_perprocess	.008812306	1519766213.273461334	1811.10
npb	is_1_16	3.964593573	1519766217.238054907	1
npb	is_1_16_total	.008786279	1519766217.246841186	893.05
npb	is_1_16_perprocess	.008915323	1519766217.255756509	55.82
npb	lu_1_16	62.459998298	1519766279.715754807	1
npb	lu_1_16_total	.010054630	1519766279.725809437	33388.62
npb	lu_1_16_perprocess	.008834863	1519766279.734644300	2086.79
npb	ft_1_16	28.719924831	1519766308.454569131	1
npb	ft_1_16_total	.009535046	1519766308.464104177	15388.70
npb	ft_1_16_perprocess	.012651799	1519766308.476755976	961.79
npb	mg_1_16	9.867786930	1519766318.344542906	1
npb	mg_1_16_total	.009235240	1519766318.353778146	19769.99
npb	mg_1_16_perprocess	.008319579	1519766318.362097725	1235.62
npb	cg_1_16	23.082280140	1519766341.444377865	1
npb	cg_1_16_total	.010173045	1519766341.454550910	6587.61
npb	cg_1_16_perprocess	.009196024	1519766341.463746934	411.73
npb	ep_1_16	15.161223450	1519766356.624970384	1
npb	ep_1_16_total	.009597622	1519766356.634568006	605.32
npb	ep_1_16_perprocess	.008882162	1519766356.643450168	37.83
npb	bt_1_16	117.644375834	1519766474.287826002	1
npb	bt_1_16_total	.010686097	1519766474.298512099	24703.87
npb	bt_1_16_perprocess	.008504522	1519766474.307016621	1543.99
npb	sp_1_16	140.555498286	1519766614.862514907	1
npb	sp_1_16_total	.012318735	1519766614.874833642	10419.37
npb	sp_1_16_perprocess	.009478321	1519766614.884311963	651.21
npb	bt_1_9	164.461594131	1519766779.345906094	1
npb	bt_1_9_total	.011109680	1519766779.357015774	17631.88
npb	bt_1_9_perprocess	.009662712	1519766779.366678486	1959.10
npb	sp_1_9	161.754689071	1519766941.121367557	1
npb	sp_1_9_total	.013294656	1519766941.134662213	9047.57
npb	sp_1_9_perprocess	.008532520	1519766941.143194733	1005.29
npb	is_1_8	5.751182906	1519766946.894377639	1
npb	is_1_8_total	.008500352	1519766946.902877991	610.52
npb	is_1_8_perprocess	.034865417	1519766946.937743408	76.31
npb	lu_1_8	97.937241053	1519767044.874984461	1
npb	lu_1_8_total	.010245293	1519767044.885229754	21235.35
npb	lu_1_8_perprocess	.008693278	1519767044.893923032	2654.42
npb	ft_1_8	43.059497292	1519767087.953420324	1
npb	ft_1_8_total	.009661146	1519767087.963081470	9969.50
npb	ft_1_8_perprocess	.009051751	1519767087.972133221	1246.19
npb	mg_1_8	9.288648053	1519767097.260781274	1
npb	mg_1_8_total	.009688661	1519767097.270469935	20043.69
npb	mg_1_8_perprocess	.009561413	1519767097.280031348	2505.46
npb	cg_1_8	31.424020432	1519767128.704051780	1
npb	cg_1_8_total	.011009655	1519767128.715061435	4791.14
npb	cg_1_8_perprocess	.009537924	1519767128.724599359	598.89
npb	ep_1_8	27.203398970	1519767155.927998329	1
npb	ep_1_8_total	.008971790	1519767155.936970119	323.23
npb	ep_1_8_perprocess	.008164709	1519767155.945134828	40.40
