Element	Step	dT	TimeStamp	Nops
npb	is_1_16	64.802563389	1519653676.757856738	1
npb	is_1_16_total	.002032819	1519653676.759889557	601.81
npb	is_1_16_perprocess	.002025219	1519653676.761914776	37.61
npb	lu_1_16	110.006480598	1519653786.768395374	1
npb	lu_1_16_total	.002216411	1519653786.770611785	41701.61
npb	lu_1_16_perprocess	.001997320	1519653786.772609105	2606.35
npb	ft_1_16	90.132055192	1519653876.904664297	1
npb	ft_1_16_total	.002123915	1519653876.906788212	14720.12
npb	ft_1_16_perprocess	.001959822	1519653876.908748034	920.01
npb	mg_1_16	66.307036699	1519653943.215784733	1
npb	mg_1_16_total	.002113915	1519653943.217898648	30533.10
npb	mg_1_16_perprocess	.002041519	1519653943.219940167	1908.32
npb	cg_1_16	83.267704049	1519654026.487644216	1
npb	cg_1_16_total	.002043518	1519654026.489687734	6531.44
npb	cg_1_16_perprocess	.001800228	1519654026.491487962	408.22
npb	ep_1_16	70.800929317	1519654097.292417279	1
npb	ep_1_16_total	.002019519	1519654097.294436798	842.75
npb	ep_1_16_perprocess	.001895323	1519654097.296332121	52.67
npb	bt_1_16	160.919538948	1519654258.215871069	1
npb	bt_1_16_total	.002002120	1519654258.217873189	28793.86
npb	bt_1_16_perprocess	.001878525	1519654258.219751714	1799.62
npb	sp_1_16	137.792049619	1519654396.011801333	1
npb	sp_1_16_total	.002040718	1519654396.013842051	18905.27
npb	sp_1_16_perprocess	.002072317	1519654396.015914368	1181.58
npb	bt_1_9	210.767442435	1519654606.783356803	1
npb	bt_1_9_total	.001987521	1519654606.785344324	19200.44
npb	bt_1_9_perprocess	.002023218	1519654606.787367542	2133.38
npb	sp_1_9	174.574597181	1519654781.361964723	1
npb	sp_1_9_total	.002016319	1519654781.363981042	12759.05
npb	sp_1_9_perprocess	.001907823	1519654781.365888865	1417.67
npb	is_1_8	66.207124541	1519654847.573013406	1
npb	is_1_8_total	.002046118	1519654847.575059524	461.20
npb	is_1_8_perprocess	.001934322	1519654847.576993846	57.65
npb	lu_1_8	140.155812919	1519654987.732806765	1
npb	lu_1_8_total	.002048417	1519654987.734855182	25813.72
npb	lu_1_8_perprocess	.001940022	1519654987.736795204	3226.71
npb	ft_1_8	103.983104227	1519655091.719899431	1
npb	ft_1_8_total	.002041518	1519655091.721940949	9706.85
npb	ft_1_8_perprocess	.001976720	1519655091.723917669	1213.36
npb	mg_1_8	68.464622414	1519655160.188540083	1
npb	mg_1_8_total	.002052217	1519655160.190592300	21146.53
npb	mg_1_8_perprocess	.002093216	1519655160.192685516	2643.32
npb	cg_1_8	95.211712324	1519655255.404397840	1
npb	cg_1_8_total	.002418303	1519655255.406816143	4214.38
npb	cg_1_8_perprocess	.001934722	1519655255.408750865	526.80
npb	ep_1_8	80.609033095	1519655336.017783960	1
npb	ep_1_8_total	.002034118	1519655336.019818078	422.01
npb	ep_1_8_perprocess	.001929522	1519655336.021747600	52.75
